host_id,edge_id,source_ip_risk,destination_ip_risk,vulnerability_score,privilege_level,connection_type,anomaly_score,failed_login_attempts,suspicious_process,lateral_movement
136,273,0.55570486,0.577311633,9,low,smb,0.464924647,1,0,0
46,380,0.947040278,0.705017212,7,high,rdp,0.008809007,14,0,1
104,24,0.504874815,0.264694896,0,low,rdp,0.531350755,19,0,0
135,116,0.887106513,0.221915623,7,medium,api,0.952779526,15,0,1
151,151,0.358144781,0.674022947,9,medium,api,0.154706882,1,1,0
86,338,0.378642383,0.104422446,2,medium,rdp,0.573345621,12,0,0
150,50,0.418130683,0.454062005,4,low,smb,0.961778689,17,0,0
89,206,0.546625646,0.492760424,9,medium,rdp,0.860522139,18,0,1
22,498,0.55349027,0.381336977,7,high,api,0.850380116,10,1,1
92,335,0.496398922,0.185268176,5,low,api,0.82184993,13,0,0
29,79,0.306000974,0.355316264,3,low,smb,0.309023606,2,1,0
13,70,0.927206465,0.337557254,3,high,rdp,0.890616831,8,1,1
2,27,0.588586097,0.499265675,3,medium,rdp,0.941340351,4,0,0
29,271,0.407739216,0.674680842,5,low,ssh,0.495792423,13,0,0
180,50,0.651176961,0.968235124,6,medium,rdp,0.354571047,6,0,1
27,292,0.767966758,0.14416326,4,low,smb,0.414229016,11,0,0
50,247,0.960728088,0.87301711,9,low,api,0.334206442,17,0,1
95,264,0.499549162,0.284178,7,low,ssh,0.212418442,10,0,0
151,79,0.11209851,0.59137277,6,low,smb,0.61844847,8,0,0
88,387,0.440765801,0.546736948,7,medium,smb,0.562596886,10,0,0
44,190,0.478970561,0.556948419,3,medium,ssh,0.462585071,17,1,1
22,47,0.896994078,0.723358612,7,high,rdp,0.095845387,1,0,1
171,461,0.394800768,0.381688306,5,low,ssh,0.796892965,19,0,0
165,361,0.953324265,0.319099963,2,medium,smb,0.174933563,12,1,1
189,354,0.485131908,0.852834573,7,low,rdp,0.114562043,14,0,1
97,472,0.973780501,0.22009504,6,low,api,0.623071395,7,1,1
184,488,0.008198321,0.180246037,9,high,ssh,0.398644361,4,0,0
3,352,0.898815375,0.015607437,4,low,smb,0.059808475,4,0,0
191,189,0.931120452,0.210577782,3,low,rdp,0.355568355,6,0,0
118,416,0.961020936,0.518531433,0,low,smb,0.771780352,11,0,1
19,256,0.013076534,0.538508873,9,low,rdp,0.615249205,19,0,0
23,222,0.171700837,0.254420491,2,medium,rdp,0.362786023,11,0,0
157,372,0.653764503,0.07227417,1,high,ssh,0.191804792,8,0,0
30,241,0.025472692,0.744640796,7,medium,api,0.631795621,3,0,0
39,269,0.063608996,0.757975349,7,high,rdp,0.887555301,7,0,0
108,1,0.221078874,0.997836396,4,medium,smb,0.646272718,18,1,1
111,34,0.512439769,0.900029571,4,high,rdp,0.812903855,0,0,0
25,446,0.545902559,0.926062065,3,low,api,0.521527839,10,0,1
128,79,0.034261123,0.798203826,0,high,smb,0.717971107,12,1,0
111,236,0.170367251,0.615502853,0,low,rdp,0.896226774,17,0,0
136,334,0.499705673,0.128545958,5,high,rdp,0.773178978,19,0,0
106,377,0.593940621,0.622313297,3,low,ssh,0.909853953,9,0,0
186,349,0.148401696,0.05595586,3,medium,api,0.431139602,12,0,0
144,98,0.398841412,0.885299111,2,medium,rdp,0.904220255,11,1,1
72,82,0.904401437,0.481821335,8,high,api,0.621567234,12,1,1
129,455,0.998899287,0.697472832,2,medium,rdp,0.870048766,1,0,1
108,477,0.987214455,0.052243664,7,low,smb,0.03937653,2,0,0
5,415,0.88167451,0.534248423,1,medium,api,0.657852382,16,1,1
3,192,0.394660088,0.301263398,3,low,smb,0.847975079,18,1,0
193,253,0.686574292,0.284968266,0,low,api,0.174202034,11,0,0
132,409,0.416592228,0.389655915,4,low,smb,0.661786933,15,0,0
104,38,0.648527027,0.000639461,1,low,rdp,0.824954714,19,0,0
64,14,0.309432471,0.466660882,0,low,smb,0.28794937,19,0,0
106,392,0.606202254,0.486566684,0,high,smb,0.405246328,9,1,0
98,347,0.523758497,0.863130916,1,high,rdp,0.569517718,14,0,1
10,310,0.024480266,0.448525608,4,low,api,0.519167689,7,0,0
149,386,0.790702904,0.363556294,8,low,smb,0.039189393,18,0,0
128,209,0.011897832,0.994747051,5,low,ssh,0.098672098,4,0,0
46,357,0.293155942,0.571213325,3,low,ssh,0.100466579,11,0,0
155,462,0.005924065,0.472613209,2,low,smb,0.262267905,9,0,0
66,89,0.376201413,0.495935835,7,low,smb,0.245864113,13,0,0
169,56,0.063160528,0.809181298,2,medium,smb,0.742222384,11,0,0
112,94,0.913510967,0.340676369,0,medium,api,0.572744386,12,0,0
13,93,0.415679295,0.389160463,3,low,rdp,0.763976085,16,0,0
137,340,0.459495775,0.755873359,4,low,ssh,0.069896057,0,0,0
164,85,0.349850236,0.07298374,4,medium,ssh,0.485214237,9,0,0
86,445,0.627506154,0.865169158,4,medium,api,0.323775579,4,0,0
90,245,0.784408117,0.430202696,7,low,smb,0.849939311,10,0,1
58,22,0.648146743,0.581292976,7,low,smb,0.707789157,9,0,1
54,291,0.748207118,0.757476159,3,low,rdp,0.869258471,5,0,1
12,485,0.905973664,0.266051922,8,low,rdp,0.046427122,14,1,1
14,272,0.863546532,0.890314208,0,low,ssh,0.72082349,8,0,1
121,306,0.674058453,0.979224972,4,low,rdp,0.540008352,7,0,1
162,122,0.214637963,0.494274361,4,low,ssh,0.825000029,5,0,0
181,128,0.637702851,0.936937365,4,low,api,0.507160591,5,0,1
121,113,0.506083096,0.001128623,7,medium,smb,0.540209078,16,0,0
20,427,0.717219231,0.89423783,8,low,smb,0.051767381,11,0,1
75,273,0.832931648,0.31104532,2,medium,ssh,0.668522865,6,0,0
144,336,0.742721497,0.311495425,8,low,smb,0.273139876,4,0,0
70,442,0.84656117,0.228088865,7,low,api,0.019693922,15,0,0
56,130,0.063866373,0.317013901,2,high,rdp,0.066437163,5,0,0
101,132,0.031620038,0.213484584,1,medium,api,0.957285609,7,0,0
186,85,0.258500568,0.905869106,3,low,smb,0.34607729,2,0,0
132,423,0.900666084,0.899023727,1,medium,api,0.868075629,7,0,1
111,482,0.823659251,0.102211315,3,medium,smb,0.959677234,6,0,0
125,350,0.682727298,0.142858429,4,low,ssh,0.943267189,16,0,0
132,390,0.700758667,0.862018639,1,low,rdp,0.881725241,18,0,1
20,81,0.726670469,0.398937771,7,high,rdp,0.894843912,19,0,1
138,487,0.9426027,0.169271677,0,low,smb,0.289008044,13,1,0
24,473,0.832191152,0.510669402,2,low,smb,0.15146989,5,0,0
154,325,0.623390387,0.41666805,6,low,rdp,0.639262562,6,0,0
37,69,0.665715435,0.219161554,9,medium,api,0.488105592,4,0,0
54,148,0.213740262,0.720752218,0,high,api,0.098746719,18,0,0
103,448,0.657318825,0.631289312,1,medium,api,0.677541316,6,0,0
149,16,0.424679012,0.099661614,2,medium,rdp,0.562860007,8,0,0
38,307,0.152961871,0.925386714,1,high,ssh,0.863067401,11,1,1
174,105,0.806402819,0.558469966,1,medium,smb,0.609183796,14,0,1
4,165,0.5102471,0.250204487,5,medium,smb,0.57394618,14,0,0
188,488,0.977425042,0.206291815,6,high,rdp,0.440751723,15,0,0
57,201,0.281679354,0.135947981,5,low,ssh,0.46278707,19,0,0
173,197,0.480670112,0.424637406,5,medium,rdp,0.954381227,14,0,0
20,426,0.447995455,0.135541013,8,medium,api,0.138446009,4,0,0
17,185,0.120779522,0.415816413,7,high,api,0.446218819,11,0,0
119,322,0.426115279,0.148770428,7,high,smb,0.655827234,3,0,0
71,265,0.287553456,0.656807522,5,medium,smb,0.433010646,2,0,0
4,363,0.160320471,0.785242022,4,high,smb,0.283215627,0,0,0
14,100,0.282155584,0.549522748,8,low,smb,0.287357371,12,0,0
3,342,0.233251691,0.680056875,1,low,api,0.233656046,4,0,0
80,320,0.734073531,0.938378737,6,low,api,0.343903201,11,0,1
186,214,0.030775178,0.63837153,5,low,ssh,0.871674776,1,0,0
55,278,0.617462748,0.364158198,6,low,smb,0.50522455,5,1,0
132,162,0.760661342,0.449480159,3,low,rdp,0.240238728,4,1,0
120,439,0.480723456,0.860525226,8,low,ssh,0.384526717,17,1,1
24,157,0.93156498,0.130720319,6,high,ssh,0.105830412,4,0,0
162,422,0.707880695,0.325737022,1,low,api,0.90403574,17,0,0
158,251,0.747923651,0.577280069,3,high,smb,0.408197832,15,0,0
82,366,0.196933487,0.676389569,4,high,ssh,0.980391205,16,0,0
147,97,0.777295576,0.763499075,1,low,smb,0.347538773,1,0,0
159,18,0.832094736,0.318206796,9,low,api,0.836356047,16,0,1
188,327,0.361266388,0.145859134,7,medium,ssh,0.256385313,9,0,0
60,449,0.213363068,0.95483921,0,medium,ssh,0.076152893,2,0,0
147,383,0.385050679,0.076392217,2,low,rdp,0.031733362,13,0,0
49,97,0.739607969,0.095805356,0,low,api,0.606168427,18,0,0
63,1,0.417639006,0.494942542,4,low,rdp,0.311573672,11,0,0
110,216,0.736651875,0.819271028,7,low,api,0.44351988,0,0,1
150,132,0.113564541,0.774504106,6,low,rdp,0.818647036,6,1,0
152,260,0.80601171,0.937699266,8,low,api,0.248108086,6,0,1
109,125,0.253207482,0.141602576,1,medium,api,0.308652477,12,1,0
76,82,0.248928988,0.375727257,7,high,ssh,0.845336185,8,0,0
30,283,0.590380965,0.282142129,7,medium,rdp,0.492762273,4,0,0
58,171,0.070118046,0.860870124,5,high,rdp,0.827665167,3,1,0
117,59,0.026297727,0.48835462,2,medium,rdp,0.374476003,4,0,0
159,32,0.261028665,0.026847934,1,medium,ssh,0.398369981,19,0,0
100,161,0.538067551,0.707964407,7,low,smb,0.167138362,11,0,0
192,284,0.907616386,0.388698098,5,low,api,0.916345854,7,0,1
19,106,0.846435176,0.531146763,3,medium,rdp,0.896783694,12,0,1
176,105,0.49044646,0.893787427,4,high,api,0.984217015,3,0,1
173,439,0.037051994,0.256737775,4,low,ssh,0.402447127,19,0,0
94,228,0.535252735,0.240264676,8,low,api,0.818614942,10,0,0
183,188,0.7047956,0.263192504,8,medium,ssh,0.414953732,14,0,0
113,70,0.339164533,0.338107991,7,low,smb,0.454298789,13,0,0
183,318,0.111063303,0.107353975,7,low,rdp,0.829999394,17,0,0
146,464,0.278567953,0.697219661,1,medium,ssh,0.177366771,19,0,0
63,290,0.771588864,0.207398718,2,low,api,0.220310934,0,0,0
116,87,0.351243832,0.926145747,7,medium,ssh,0.31472824,0,0,0
113,370,0.811981491,0.215686314,4,high,ssh,0.788179033,10,1,1
47,362,0.319521452,0.255642029,6,low,smb,0.372651549,19,0,0
57,472,0.163555038,0.297020229,7,low,rdp,0.358168208,5,0,0
118,56,0.43584836,0.768538097,5,low,ssh,0.998816345,4,0,0
45,113,0.452274512,0.427606487,4,low,ssh,0.383806143,12,0,0
161,13,0.016108219,0.819334624,7,medium,api,0.247770536,9,1,0
145,440,0.117045073,0.784853712,0,low,ssh,0.623213678,5,0,0
198,18,0.184926019,0.929490423,0,low,ssh,0.801879952,3,1,0
4,182,0.113587317,0.756604155,0,low,rdp,0.069607834,3,1,0
148,461,0.341526075,0.05191117,2,low,rdp,0.618892231,6,0,0
47,113,0.964622856,0.837281274,9,low,api,0.035735456,15,1,1
143,229,0.509222538,0.938072597,5,medium,ssh,0.526332351,0,0,0
198,171,0.627556024,0.993689193,5,low,ssh,0.256991564,8,0,1
47,295,0.356386479,0.125267594,4,low,ssh,0.306641698,18,0,0
78,189,0.323487762,0.613273269,6,low,smb,0.467095964,19,0,0
124,426,0.023146772,0.199458666,4,high,smb,0.927107461,14,1,0
75,465,0.500333656,0.262509641,1,low,api,0.710667307,8,0,0
103,79,0.483609007,0.745584338,3,medium,smb,0.936845596,19,0,1
137,146,0.157830726,0.977667718,0,medium,api,0.659971005,0,0,0
90,407,0.764324,0.594855501,6,medium,ssh,0.007107747,0,0,0
144,182,0.49267433,0.85058447,3,low,smb,0.265585197,15,0,0
69,499,0.33899397,0.008883804,3,high,rdp,0.905772578,4,0,0
61,286,0.146908909,0.03663164,3,medium,smb,0.643445521,8,0,0
138,250,0.552160827,0.596724337,2,medium,ssh,0.981647237,0,1,1
50,354,0.752817026,0.388983102,7,low,rdp,0.155964019,18,0,0
3,314,0.281999353,0.889757815,3,medium,api,0.296747833,15,0,0
107,196,0.218794352,0.301981913,7,medium,ssh,0.36236766,2,0,0
113,323,0.521934964,0.432051028,8,low,rdp,0.326557818,3,0,0
94,71,0.155343303,0.527909198,0,low,smb,0.25199153,11,0,0
118,248,0.666613387,0.273038833,3,medium,api,0.443465716,6,0,0
198,146,0.605343628,0.908494867,5,low,smb,0.642298123,14,0,1
81,106,0.08708205,0.464533585,7,medium,rdp,0.311256923,14,0,0
109,263,0.036520379,0.424155609,5,low,rdp,0.079699923,4,0,0
51,296,0.620288653,0.849753049,5,low,ssh,0.708532527,1,1,1
147,70,0.294293774,0.311978402,9,medium,api,0.459016556,11,0,0
170,470,0.086445753,0.817465345,3,low,api,0.556482306,18,0,0
35,193,0.759428705,0.122272853,8,high,rdp,0.455400657,4,0,0
46,68,0.314044003,0.182788533,6,high,ssh,0.890357503,2,0,0
154,494,0.45959955,0.950841666,5,medium,rdp,0.558744997,5,0,1
69,305,0.236812927,0.842447491,0,medium,rdp,0.92327684,12,1,1
93,52,0.627317078,0.387898901,1,high,api,0.510575342,19,0,0
64,370,0.301488415,0.638456449,5,low,smb,0.292588162,14,0,0
165,363,0.968020961,0.942970189,0,medium,smb,0.355442587,3,0,1
49,285,0.702947549,0.211858903,4,low,api,0.522129294,19,0,0
149,405,0.136722276,0.05901047,0,low,ssh,0.529989438,6,1,0
74,474,0.41669484,0.537468065,2,medium,api,0.687337702,17,0,0
192,334,0.3854211,0.142596879,6,medium,ssh,0.224494872,6,0,0
5,9,0.534247111,0.187319093,4,low,api,0.6588429,11,1,0
100,251,0.841930674,0.89153919,9,low,ssh,0.778588008,10,0,1
70,431,0.583422015,0.007403459,0,medium,rdp,0.676591989,11,0,0
90,332,0.061556678,0.816820026,0,low,rdp,0.48182811,14,0,0
4,298,0.655415697,0.516950776,7,medium,ssh,0.991680651,7,0,1
126,435,0.008265298,0.559294388,8,medium,api,0.404813159,10,0,0
39,184,0.779960461,0.67176796,6,low,rdp,0.106590615,17,0,1
163,179,0.666636072,0.431444992,2,low,api,0.821504215,9,1,1
129,198,0.308785658,0.115611888,5,medium,smb,0.212201219,7,0,0
24,128,0.292441805,0.102820224,2,low,rdp,0.713285573,5,0,0
57,20,0.798272997,0.754362199,9,low,api,0.178976283,2,1,1
100,472,0.783336692,0.221035143,3,low,api,0.016877391,19,0,0
70,411,0.352302354,0.028101684,3,low,smb,0.159798604,11,0,0
41,422,0.298947728,0.979613889,2,low,api,0.376988697,16,0,0
182,328,0.559824789,0.980391519,9,low,ssh,0.106618247,2,1,1
174,65,0.00836566,0.378141337,5,medium,rdp,0.197679084,19,0,0
60,182,0.082667038,0.025523845,4,medium,ssh,0.764626278,17,1,0
108,241,0.12616959,0.727264659,8,medium,smb,0.769883608,11,0,0
188,369,0.185411818,0.83101206,8,low,ssh,0.817488227,15,0,0
57,24,0.512018127,0.12501369,2,low,api,0.841155237,9,0,0
31,384,0.992241915,0.135458615,8,medium,smb,0.420435895,18,0,1
84,431,0.652613402,0.822224,2,medium,smb,0.867549661,8,0,1
152,455,0.061298794,0.921907389,3,medium,ssh,0.525936875,13,1,0
36,83,0.525579374,0.790754837,0,medium,smb,0.470597117,19,0,0
158,470,0.496645212,0.200744949,4,medium,ssh,0.718536329,13,0,0
152,319,0.144167816,0.411521219,8,low,ssh,0.213818411,3,0,0
108,185,0.920272369,0.600842426,1,medium,ssh,0.789497377,14,0,1
106,439,0.440765248,0.160293474,3,medium,smb,0.429465827,19,0,0
158,316,0.994559141,0.210602493,9,high,smb,0.127295414,1,0,0
86,99,0.420072295,0.282886072,1,medium,rdp,0.119311914,17,0,0
135,62,0.607957703,0.50951327,7,medium,ssh,0.164906744,1,0,0
163,286,0.104762536,0.510804887,8,low,ssh,0.890572734,17,0,0
183,477,0.454227824,0.814294519,2,high,ssh,0.990937822,7,0,0
14,22,0.238765894,0.753010201,8,high,ssh,0.356973799,9,0,0
120,459,0.835564799,0.913735675,5,medium,ssh,0.292143852,19,0,1
138,212,0.783919585,0.832901723,5,medium,ssh,0.218770973,3,0,1
80,126,0.82418,0.253877548,6,low,ssh,0.823816477,9,0,0
144,413,0.723609438,0.331296769,4,medium,rdp,0.209207482,9,0,0
182,499,0.832683224,0.500423244,5,medium,rdp,0.92409013,2,0,1
106,425,0.20082875,0.014271135,0,medium,api,0.667350379,3,0,0
70,42,0.452043777,0.903902006,2,low,ssh,0.897127792,9,0,1
44,98,0.69184688,0.044344213,8,medium,ssh,0.554009854,6,0,0
73,449,0.637392498,0.322441271,4,low,rdp,0.690679862,11,0,0
45,31,0.716354483,0.569174791,4,medium,rdp,0.619458101,6,0,0
184,158,0.224258383,0.517841389,7,low,ssh,0.831195456,12,0,0
107,112,0.098434709,0.654459893,1,medium,ssh,0.835860811,7,0,0
84,402,0.916806578,0.527520175,6,low,rdp,0.589793,12,0,1
82,247,0.560171896,0.229001426,8,low,rdp,0.632507649,0,1,0
107,122,0.153825925,0.201078188,6,medium,api,0.92187592,15,0,0
185,273,0.793436582,0.907247069,4,low,api,0.929866484,18,0,1
21,294,0.914929937,0.263966737,5,medium,ssh,0.664249784,18,0,1
196,398,0.169563519,0.280977234,3,high,rdp,0.007754278,12,0,0
178,471,0.817412455,0.412952896,6,high,api,0.104411215,6,1,1
161,473,0.933225061,0.139438327,0,low,ssh,0.857942532,14,0,0
7,207,0.9383616,0.507272844,3,medium,api,0.084714116,5,0,0
70,110,0.914156462,0.665031762,2,low,api,0.213519181,3,0,0
127,440,0.546421012,0.786000492,3,high,api,0.23054668,19,0,0
143,278,0.356211317,0.711454242,0,medium,smb,0.60023477,10,0,0
160,451,0.007272808,0.147635964,1,low,ssh,0.576632798,18,0,0
148,56,0.060912227,0.456067145,8,low,api,0.289417523,1,0,0
143,375,0.428839015,0.038586201,6,low,ssh,0.207611366,16,0,0
176,403,0.399326146,0.017797997,5,medium,ssh,0.76453203,14,1,0
199,57,0.18471391,0.440130418,1,low,rdp,0.935456156,19,0,0
149,428,0.395480028,0.252960494,0,medium,ssh,0.05280568,17,0,0
170,482,0.174650065,0.683360795,1,medium,api,0.133180463,11,0,0
154,291,0.848791253,0.724240787,6,high,ssh,0.642163989,2,0,1
120,114,0.298194878,0.895403725,1,high,rdp,0.804441452,16,0,0
128,381,0.59856435,0.760682514,2,low,smb,0.791188669,13,0,1
142,385,0.502843062,0.048244123,7,medium,smb,0.719683153,5,0,0
57,308,0.051882078,0.37162301,6,medium,rdp,0.887427954,3,0,0
165,341,0.942233719,0.273023352,8,high,api,0.21734888,7,0,0
58,477,0.527225978,0.38613245,3,low,api,0.107290946,19,0,0
21,198,0.325057643,0.160075659,6,low,api,0.61536297,2,0,0
82,421,0.15812657,0.097704104,0,low,ssh,0.822275892,7,0,0
69,321,0.338526635,0.520984543,1,low,smb,0.582043578,12,0,0
131,179,0.020511603,0.720381311,6,low,api,0.962997487,18,0,0
87,385,0.363558155,0.701910902,1,low,smb,0.795564461,14,0,0
165,219,0.531485927,0.450944322,5,medium,rdp,0.700791801,6,0,0
49,277,0.871866246,0.522278986,9,low,smb,0.060257291,2,0,0
147,437,0.687374418,0.516328723,8,medium,api,0.107742239,18,0,0
115,16,0.111582313,0.691570378,4,low,smb,0.784837633,9,0,0
89,492,0.147746324,0.047925176,9,high,rdp,0.198237926,15,0,0
85,379,0.428123368,0.709896109,6,high,smb,0.028835176,13,0,0
128,61,0.195707752,0.582200901,0,medium,ssh,0.910760686,7,0,0
140,54,0.027849778,0.198108715,7,high,rdp,0.890805374,10,1,0
189,168,0.80501488,0.049058854,8,low,ssh,0.218483827,18,0,0
169,26,0.019522571,0.108527791,4,medium,ssh,0.780206258,1,0,0
161,336,0.830689605,0.524691341,5,low,api,0.047979661,4,0,0
178,476,0.144103963,0.75840853,7,low,api,0.285058004,10,1,0
117,65,0.974678411,0.334657287,3,low,rdp,0.623666908,6,0,0
196,100,0.603873912,0.379123911,1,medium,api,0.763178996,7,0,0
127,74,0.734982972,0.934146415,9,low,smb,0.010399189,16,0,1
71,192,0.110483628,0.213013084,7,medium,rdp,0.326208613,11,0,0
86,171,0.862104073,0.103749425,1,low,api,0.21434556,17,0,0
33,273,0.839192343,0.343410114,4,high,api,0.998780406,6,0,0
81,377,0.652992732,0.745922119,5,medium,smb,0.670982232,8,0,1
152,187,0.502274865,0.626077291,4,low,ssh,0.405671453,18,0,0
61,23,0.721489173,0.415795439,5,low,smb,0.075652602,13,1,1
61,391,0.005928215,0.964752533,5,medium,ssh,0.598670258,18,0,0
98,428,0.592440755,0.734996438,2,low,api,0.641701471,19,0,1
28,181,0.847406135,0.061861424,2,low,ssh,0.816405928,17,0,0
186,327,0.356899887,0.744631444,8,medium,ssh,0.288576853,14,0,0
43,108,0.108289356,0.024038556,2,low,api,0.98142808,3,0,0
169,335,0.42087725,0.650323323,2,low,rdp,0.439465739,12,0,0
167,162,0.727104449,0.210482836,1,low,smb,0.295943755,4,0,0
86,302,0.10730121,0.696442209,6,low,api,0.348449334,11,0,0
177,493,0.20604856,0.309779567,9,low,smb,0.519586053,16,0,0
17,452,0.147551847,0.873006308,9,low,smb,0.936701565,9,0,0
98,206,0.796947756,0.336913837,3,low,ssh,0.735158798,11,1,1
198,78,0.062892622,0.619695855,0,low,api,0.577109649,5,0,0
198,16,0.686586502,0.28592756,5,high,rdp,0.162810388,19,0,0
98,327,0.366456921,0.917221545,4,medium,smb,0.149353311,19,0,0
65,96,0.755791243,0.780995981,1,medium,smb,0.502196914,11,0,1
74,147,0.964383419,0.243302876,5,low,rdp,0.728708705,12,0,0
85,2,0.1145453,0.948796713,0,low,smb,0.751012173,16,0,0
5,10,0.314385041,0.35715759,2,medium,api,0.225914384,19,0,0
2,434,0.810125428,0.651864948,3,medium,rdp,0.100099513,9,0,0
22,125,0.266158386,0.742853231,2,low,api,0.384460989,18,0,0
112,81,0.215120597,0.022902161,5,low,rdp,0.918172543,4,0,0
57,485,0.825377978,0.958967346,3,low,smb,0.545367253,4,0,1
66,140,0.987082364,0.344441306,0,medium,rdp,0.320099767,7,0,0
74,326,0.55688059,0.189778893,4,low,api,0.323637668,16,0,0
98,150,0.278048748,0.850707792,4,medium,rdp,0.132087045,2,0,0
144,288,0.398565962,0.702899283,8,medium,smb,0.473223736,15,0,0
112,361,0.170130327,0.086743273,7,high,ssh,0.791362679,18,0,0
179,340,0.761887279,0.117044581,7,medium,smb,0.968558692,5,0,0
125,129,0.773474018,0.715191871,4,low,smb,0.501595,9,0,1
167,438,0.875120992,0.074783256,7,medium,ssh,0.167214916,15,1,0
86,239,0.026602564,0.917175435,9,medium,rdp,0.6829504,12,0,0
76,58,0.561981342,0.741540137,6,medium,smb,0.756791343,2,0,0
88,198,0.214255434,0.335492206,0,medium,ssh,0.071699749,7,0,0
168,211,0.340883015,0.362938779,6,high,api,0.85013913,19,0,0
38,402,0.784955615,0.506496096,7,low,ssh,0.82932239,7,0,1
188,390,0.192033652,0.360969414,2,low,smb,0.472541054,6,0,0
59,45,0.638341751,0.783468551,8,medium,api,0.560422519,10,0,1
138,97,0.654566191,0.974736944,7,low,smb,0.713408064,19,0,1
99,279,0.954093915,0.584521515,1,low,ssh,0.676748125,2,0,0
192,23,0.775160929,0.446037328,5,low,api,0.016535978,6,1,0
63,410,0.803635147,0.22277414,3,medium,smb,0.122435304,10,0,0
49,461,0.531600749,0.653433419,2,low,ssh,0.162590556,16,0,0
192,391,0.186780807,0.685576862,5,medium,api,0.755675889,17,1,1
32,335,0.425563366,0.685190607,9,low,smb,0.440083563,8,0,0
135,44,0.549489574,0.026985036,8,low,ssh,0.545502626,12,0,0
21,27,0.678419252,0.899122101,1,low,smb,0.772687437,14,0,1
20,282,0.607709112,0.338106563,9,low,smb,0.340982269,18,0,0
154,97,0.393977829,0.744165762,9,medium,smb,0.748890227,14,0,1
127,463,0.265313107,0.759806907,9,high,rdp,0.442299275,6,1,1
68,36,0.168230843,0.650554979,4,medium,smb,0.377180188,2,0,0
